Gene	JK_A2_1_ERCC_S26	JK_A2_2_ERCC_S27	JK_A2_3_ERCC_S28	JK_A2_4_ERCC_S29	JK_A2_5_ERCC_S30	JK_A2_6_ERCC_S31	JK_S1_2_ERCC_S22	JK_S1_3_ERCC_S23	JK_S2_2_ERCC_S24	JK_S2_3_ERCC_S25
CCDC32	4.069984410561584	3.9693125782383762	3.8575009456724993	3.9671664539526197	4.214186237225448	4.011592687447586	4.703179524798693	4.660698068722831	4.325559066969239	4.145193066764664
CAD	40.84189360509576	44.06798336072391	43.75492969111287	47.28829585937107	47.20856104583828	48.0750775774793	15.756293719905203	18.11465492741176	37.81817748475348	36.69390548626392
UBE2G2	32.98178665872214	33.162583185343486	33.22931970959732	32.53352174742219	31.939196880866746	32.17191384620322	19.345136683362085	20.184985182796993	31.391895113541132	30.725189832311386
AGO2	16.21142457061539	17.148815861312745	16.757237855338026	17.871551388600338	16.623210301117208	17.45477172481491	19.243801206218112	19.573605613388647	17.566811060091997	17.954160304275852
ARHGEF1	61.03658100210356	68.38420640388384	69.27142104878625	71.0580440365147	72.1208302792896	72.6094301654612	58.37903995926661	65.5768198422729	55.68914348929333	56.18342946850663
TRMT12	6.7004344587712845	7.011793154746427	7.110498065493185	6.4966928721137105	6.829037560149697	6.62950025598334	7.818212326086544	8.153676889042604	7.4797330103378155	8.215636644745318
UROD	14.403472235960201	15.027294934881203	15.156012288133857	15.865387234167313	15.714847041997528	15.273023555243697	10.435719766662894	10.762168465561	12.810492366353092	13.047355598296695
FAN1	9.61522471684151	9.415713011925064	9.279711219597631	10.513171235980522	9.632559097184878	9.56763816840799	10.520554241752759	9.783596055345463	9.491389907860365	9.446515130269683
VAT1	146.12692301069143	144.44053623903736	150.92567368711101	150.37496744415023	154.18009817851512	151.1671337103447	300.6727547223286	314.12930354590327	159.16057626176126	158.72790257467045
RRP15	8.100469558470586	7.694493978129635	7.404680031846234	7.18422034050513	6.710664439700774	6.830455648481997	2.644675810880302	2.279271255242917	4.779324475442489	4.949958876579312
SNORA80D	3.4071444848817976	2.6766357009068127	3.015750550943013	3.0099687563738105	2.472693637709755	2.681277336363324	4.289036689951032	3.348132313574888	2.75819060214128	2.6822352181883016
NANP	9.863293563025225	9.782516101314636	9.075258706806554	8.517371489336957	8.571365251779717	8.921944121241065	7.94763122642254	6.759762929310329	10.61790965431195	10.441885986136684
SLC16A10	1.5885173726692794	1.5525203255256723	1.4536908064043887	1.5793551782139104	1.4305855586396445	1.569149989003083	1.5071635853876455	1.4824811360437287	1.734606249278215	1.8376939256342644
API5	49.810971001804546	48.58254024235711	46.244488438455846	44.71849717242043	43.652897643988325	45.22482463793592	33.120894439066305	29.019421264057705	41.05084805199804	43.19939222852388
FAU	123.20477824795789	118.40184128258355	126.33535874376668	122.16190580775705	131.66968653134072	120.41784263856137	165.09612051217843	173.18272205908514	128.32834914073092	123.14062359512734
CRTAP	12.49471435223465	12.535199280437567	12.596251086427252	12.566366906957787	13.018478921691901	12.903961464484421	14.574270238332469	15.386432159768145	11.59318324357184	11.690803843339305
LINC02319	1.3838473659942545	0.9903585438760725	1.378651267753318	1.2752016630564444	1.4825534203173816	0.6004670252600717	0.3318165920592489	0.7689791712320547	1.3040156141928687	0.38427438655992857
CWC22	20.329021488435274	19.892477016671233	19.104395419521232	18.147300279377937	18.594670189025923	17.910488904283085	16.868912747650768	14.814345374408749	17.91571591458964	16.706885084912944
AC040169.3	1.3152579812962824	1.386237159676802	1.3304781842395648	2.1499776831241504	1.3363454586151982	1.5564690420065732	1.4507035863069666	2.6080350512451447	0.9464379517151449	1.5996991088868135
AP001347.1	2.60715616833016	2.8071649389651356	2.5980283462515823	2.7746333613291396	2.9196163053363486	3.0321699607522645	4.462916555759858	4.665893849154194	2.578038513262683	3.070877408211081
RALB	11.586110818416474	10.59964518000016	11.192391366847916	12.090395195352365	12.018479556852284	11.556190388998978	13.038900591479972	11.271030362182485	12.391603973571971	12.420408297841243
SRP54-AS1	3.051174165565789	3.2307218713086767	3.4372190811290784	4.139509270492767	3.210811141503711	3.2225878433903254	5.505330676653563	4.403793434832642	3.567808739088223	3.4028357245672485
PCMT1	35.87676775190871	34.089975312818126	33.401745042043984	32.12612822273113	31.43804376906206	32.801831930106914	34.768436030485105	32.33641460929174	34.241045630413176	34.136310110511396
PIGF	3.0562204401520066	2.8019061061832597	2.9467742065525964	2.929920368982448	2.6674164719474653	2.7964530412852784	3.330398495208068	2.8339834123163237	3.198191477005161	3.1567128436408356
ATP13A3	26.956872929262765	26.71396787500497	25.3131892260092	24.40096022760577	22.645639638030975	24.015866445236828	20.87865259964531	17.360350174662543	20.15660149244058	21.173488614218805
RNU6-781P	1.3662312043337903	0.9333081867130945	0.3664503369732734	0.9579108489167006	0.6610171110709245	1.6976299967073674	3.057531105707666	0.9789557661906771	1.6385290705789783	1.5934070603098818
SLTM	45.29568888331672	43.423014291603465	43.10310544685586	42.84067815230972	42.79590189944289	44.606640139810914	24.885262541527304	23.698574340900464	34.553484234838514	32.3824558971294
GIMAP4	40.8174157543603	40.379294786911274	38.21982811459784	42.74863081720322	40.71839915105208	42.06931759049828	64.93755909803495	58.39516084538103	30.418091730555503	32.683277465842025
RIPOR2	9.248160820187667	9.155372906914007	9.167890561710875	9.756786892621752	9.588200207812946	9.928708451039144	17.69140741641066	17.83867396305259	9.35043005318019	9.757095517270608
TRBJ2-1	15.638793185607453	13.354084638219858	15.544823294406259	14.705847352569187	18.526657080540335	14.478897616361948	14.282492177536936	11.582445222273128	17.376600793490063	10.997164394572037
RGL4	2.9272681546149713	2.9808317437241842	2.972475629640179	3.312865850445072	3.824855956399145	3.4936407738537167	1.7569274400752044	1.6894601231670057	1.948761288096644	2.065441779552251
AC026740.1	2.9656371401278356	3.614848522579035	3.0413988144494817	3.8895297908352195	3.713729508974954	3.877674023944164	0.5368073733314187	0.8749958618164461	2.144484475748277	2.288885932082305
PPIAP22	279.76555964567075	269.13228454678386	270.3399059734307	253.17929969705355	283.97620290788063	240.20555414589057	233.54579903896013	232.9195811668795	258.20651781491256	261.7064442806618
AC007683.1	1.4787352967380392	0.9304129836522247	0.6888770294032264	1.17866796841324	0.9037255934776768	0.9670650291452009	1.3063055908480299	1.8164042691031275	1.1900822395025827	1.248078993234827
OAS3	8.555939240051144	9.211191261647954	8.864471967906065	9.265853206251075	9.934990015189639	9.44042462683811	4.088851313302309	4.261667221852867	9.341651759032825	9.066109492603434
NMI	40.55990732235542	36.36566562247972	37.94825989572274	34.89247449058793	33.564690607292974	34.308502306905005	14.231244948318897	11.345815491336104	23.90695292686926	22.524883625521145
CAVIN4	1.4550200624592056	1.2424527157421734	1.5650433855691996	1.492770173143979	1.4923560132691458	1.3651911550883222	0.6354641190082387	0.6611088811151189	0.9748930630551005	0.9220724684862948
AC099522.2	0.49458548974090616	1.0347092777874336	0.9203124390249482	0.9882961930490045	0.9197822099948582	0.7169799328985118	1.7640392837701824	2.506036535110236	1.334608355874813	1.3879846223151828
AC005262.2	1.9334791158676574	1.7726661024185653	1.4739086562332104	2.44012953859002	1.440125221520117	2.2760260575324436	10.162739590569812	12.093692804391594	6.773432673400046	6.023160943498066
MIR573	5.289591812778991	10.36905395438248	9.437928428746657	10.255393548502195	8.846061488906647	9.525590537080229	3.088106416764743	4.802477287283979	8.27457180642384	7.644370371836659
GGCT	15.709495847068343	14.70672330369839	15.133797659966618	14.520704196644196	13.620634319120118	13.589184427682675	11.300389413679273	9.514203708426047	11.540097985642918	11.546582523893509
KMT2E	22.002285679404864	20.693208693025166	20.89565087441529	22.19930696406987	21.786680584685925	21.0439414692217	38.53188551373125	36.87148457748906	31.35129140483255	30.9049885426438
CYFIP1	11.43509765256366	12.221469714232338	12.630860248740593	12.172287949313787	12.714847155524815	12.537050305468616	12.882190187133908	13.98008331159863	14.710215187657967	15.417154817699677
CTSV	2.975682278950449	2.8401059862400304	2.908105822837339	3.2626984110727815	3.419311556481985	3.496431488719515	2.762930723877609	3.0751460437718423	3.037236726377184	2.9874402349860523
SNORD69	5.289591812778991	6.127168245771465	7.032181966517117	6.5789317103599	6.509366001270929	6.667913375956159	1.5440532083823715	1.977490647705168	5.378471674175496	5.900917480014263
AJM1	1.09565285663255	1.3536904472430862	1.362515311497504	1.4026068222250554	1.441934921055614	1.3375344816141832	0.9854909923571098	1.2106165676790897	0.9053554746030187	0.9537923274159449
ANKRD17	26.638492661252148	26.535158182564583	26.11748604772959	27.69403040065365	27.374140763342524	27.488964522955055	18.058286458135036	19.48866628221059	25.087349086161375	25.12685756632914
CKLF	9.50079123318602	9.3641447158249	8.99898125529108	8.790000222772822	9.566610445895362	8.770513238409235	13.180942022776343	11.067401926398698	9.649462548649753	10.20148913015215
LINC00051	2.3745777528478307	2.493283151439092	2.264564988714378	2.589839274126606	2.2339345006077607	2.732004934153029	2.324936714342481	3.0653535716271048	3.7180198365384367	3.910524577186577
GHDC	5.406752583037426	5.80999020885925	5.740271674753793	6.07510675140892	6.184999916060041	6.060432319063118	4.763258482462599	5.415446086437872	4.85545628641097	5.293618940047101
RPS7P3	0.8326943633310255	0.785534390483521	0.7338483903352708	1.0675751254133712	1.0071963308774645	0.7226310062612586	1.4641883872591455	1.0958999894917802	1.2839852803071474	0.9942768481215255
MT-CO2	1763.1636477899667	1756.4503033527878	1735.860245351409	1950.1429153137688	1972.5018770158024	1833.5369153683962	2039.2676419918494	2117.5629019176176	2185.866052196964	1974.874107321493
LTB4R2	2.2239551606121246	2.1899438699766987	2.118703969621995	2.5970784755720255	2.089034267499129	2.316702485085489	1.6229537280862572	1.5668991225348197	1.9000472129886568	1.9214589289414903
DDRGK1	28.15208696113481	30.14329971157026	29.754051823430466	29.700382422282967	33.06112845953178	30.95268636530904	41.119452287696305	45.800339801306514	26.830441966339777	27.316393971879325
NSF	16.005794741808515	15.671243451624552	15.903880222120387	15.856827622258358	15.337156997142728	15.722127087814567	17.173376131393184	15.976104458075001	16.71326391731855	15.781617458760442
AL008718.3	1.5045567935576163	1.3214597223087272	1.383606879786939	1.808392443749285	0.6239507310108726	1.127640001274295	1.5632937468045818	1.1440755861222602	1.1599867018351175	1.8382920498486799
SGMS1	3.7309469571133005	3.377142738748095	3.285926750422169	3.3785363591950937	3.2959269916688134	3.1521324618263873	3.87363362070638	4.0052944822653584	3.383736654765735	3.546727494591203
GSKIP	6.280423020547962	6.572755150420281	6.390610962625719	5.682804861966651	5.594034021931399	5.778957639344969	6.1013057138740034	4.811466550977997	6.334342267045897	6.541183956718992
JAKMIP2	2.027703244321247	1.9790694902818744	1.9591460739231559	1.8772666495715293	1.9055787989724877	1.8753538891968284	1.4676349735525656	1.3070925837011107	2.0837854270519993	1.9487451328473944
ERI1	14.874322207058624	14.709874253115437	13.683852148492253	13.426303899058645	13.069014481989512	13.417155616042223	9.434742287450344	7.888842363344946	11.896641615075195	12.743732025367112
OIP5	16.544934750899788	16.770276246459186	15.1620733929025	15.805289728811925	15.537204443777405	16.893844999151444	13.692062172583062	13.830908776622326	15.949736662673763	16.001844578117552
AC004846.2	1.154351075476362	1.2536198767047182	1.3813809999932019	1.369676902376389	1.3747794742478945	1.789879302977752	0.6458395015756381	0.7271522881798742	1.384419993352766	1.3808160711394086
WDR90	16.751793717335506	19.778207090506548	19.459339029306204	23.36586052078082	20.20262374288223	21.74063927196196	14.614495387981293	16.993388946616502	17.618072015824602	18.44786576975457
KDM1B	10.196656952221177	9.575972340579195	9.420067003000709	10.242004749620511	10.118128323499748	10.054556781096142	12.274508482237561	12.581088582170072	11.177418504490555	11.295177395235443
ZNF446	3.231010230850746	3.5691542168323167	3.58601834090623	3.932123896239044	3.604540464098953	4.124031803152021	3.4447897943257906	4.422595096127971	3.2385180323458935	3.2963727056776166
MT-TT	25.98799455843591	22.152069811635293	20.911488479379845	25.54173487551491	21.030259388721465	18.09862202045243	18.528638500588457	14.54868119383088	23.58252964830794	26.017681616426525
CLEC16A	7.711090211894111	8.307383659781689	8.258581287747642	9.09542819616438	8.835378668331515	8.87116065285334	11.35599908102713	13.05291463310967	9.365377073917763	9.865443833192586
DHTKD1	15.75598499272035	15.68942842156532	15.271798312626073	16.432180100073367	16.82942153421323	16.55055243519758	21.378853866303377	21.00035979605706	19.690697648768115	19.399928607870734
SRRM1	78.93286473198754	75.4533649075952	76.67372361858126	73.21321594677227	75.57951956852726	73.79718548352169	82.46318975691393	84.0045893239145	79.30074907923462	76.75070654454478
H2BC11	506.80825904131893	513.7725665084537	472.63665111801885	483.7449787029338	542.7809804136682	466.53334369396725	428.1903344719324	435.10741589807543	400.2279731633426	367.9744378805067
OAT	19.535520437838695	18.731084877542322	19.377027565775332	18.552651954178238	18.00039717407323	17.911286963788914	12.911283571809433	12.483143512802888	17.003656630169637	16.331510659052363
PAFAH1B3	78.27355905739721	86.00814610558187	89.7477925695131	87.53228813178404	93.21244294940296	90.77939834244765	65.9878841560499	74.8955929673399	73.96623158474497	74.0423947753073
TOMM34	21.004968039462618	21.507636986274612	21.50718015475198	21.683936095533436	22.620823017659507	22.102459948683876	15.514878284936907	15.656983732282972	19.774255482660113	20.21532574478461
PLD6	3.1312556519806822	3.3152110816372033	3.2230714374323073	3.1674225137725065	3.23066343879592	2.9190133918903727	2.260977836168911	2.2354432679366854	1.9097634696750134	2.080865180906363
CIAPIN1	31.601222950513648	31.942214849052828	31.837934187843455	32.792212806680816	34.03379552041703	33.266510643598345	19.940518920722365	20.149521231830064	26.46962232980214	26.974978134427126
SPA17	2.207346333532484	1.9459793144732205	2.064087612339254	2.052666104821501	1.8852477810645245	1.9670950755498071	1.7705601045807147	1.6525229989049623	2.290596761931837	2.249197040913609
ZNF426	6.769325597655253	6.4090052466814305	6.455127916455301	6.618807985631358	6.566787210366224	6.449618592814738	6.438988780733073	6.036500167343238	6.010246413449749	5.950454256566389
SLC19A2	6.570921506557754	6.506973688612113	6.604070171679608	6.241006646610387	6.016408647567048	6.545546985889571	4.830509760443189	4.16083303503856	4.684800482872855	4.823122298486439
SKAP1	11.724050820829188	11.613057319892718	11.70458016141042	12.284312322248777	12.9805422973074	11.823702776909306	20.296016535790805	21.174840579415577	15.107102053221947	15.350907546892739
QSOX2	13.412650820150937	13.951481709676221	13.403403460544324	14.47903211083298	13.64252816677533	14.014321381147584	12.238191115094669	12.56839756888818	14.422131930992007	14.325913051598926
SP110	11.432257330450042	10.664086056854778	10.636617545064267	10.921761631568176	10.747052543839525	10.857819446174458	7.979603144094942	8.387819665480693	8.151629202064829	8.533597189649472
BRD2	95.25979991992766	95.98545524394888	97.22609173578687	97.60013702676302	97.26127880047206	97.35860836667915	75.43460110564602	83.00820810909289	86.92808335380494	83.98762557194341
CD244	4.7286932124346475	4.244089612712571	4.190679053983938	3.947514134826346	4.147584318162454	4.024037044522069	2.5992078056937715	2.9382125569968	3.0345624059630514	2.655359113797637
IFNAR2	10.83343104594244	10.1437354065239	10.829574051586325	12.046198489269136	10.975175384603538	10.810789260337085	16.984945715457343	16.571408555699236	13.124583432457982	13.4800476768427
JMY	5.701516929475271	5.547793452579309	5.419887503703653	5.609654832188375	4.963532866923151	5.234048098540785	8.207450816324501	7.759706595193118	6.017622306452694	6.233778860213357
SPC25	28.430741973045897	28.71707689800413	28.323989644729306	24.425156301721902	24.911651382448067	27.881162168145405	28.24627888657766	19.703334535363393	27.746328710065036	30.4799456612307
NRAS	38.57492431357853	37.77683185302629	37.15692907095875	35.18836567226981	34.3845026514258	35.61857432450526	33.649009759650504	29.78447541174054	36.30406215578467	38.24944304439119
LMAN2	70.83624693009838	74.41853424928304	75.596702802524	76.3182022266528	81.35023928755723	77.42277001398418	82.16260787621277	87.20458447315599	68.85203914656212	69.02052201737804
ZNF671	5.902059189923989	5.36317313792056	5.475863724675203	5.985573418880255	5.852950165870678	5.84069967482012	6.076750914835892	5.829028581149529	4.631821972248963	4.4580726585458335
STK11	18.772608755440107	21.59003918470184	21.952787941560413	22.3116142118697	22.241719248819763	22.16026521119283	23.86244301361895	27.51858116550885	21.652649915515394	21.87900927835646
ALDH4A1	4.1834936702311785	3.948943192682371	4.103216452353174	4.216394589777722	4.38668770149608	4.193808895267561	5.460016123938937	5.998259303215284	4.61309355248223	5.105560824681459
SMIM8	3.5305066127826907	3.330746074591686	3.044111841390753	3.1533006019154204	2.6432242334138754	3.143566532288035	2.6030015773495916	2.428117507581788	2.8638684029896053	3.1138592762875685
RPL36	282.82492248567604	301.7595284810016	297.0304214836539	299.7618829439878	334.9729718178687	319.71116552347996	508.8395854305302	553.8936042442094	382.4366594545616	374.078659233439
CAPG	83.10638684633984	84.3224036120631	86.62167723387716	102.90997178934734	109.99827101224595	104.87294157703847	81.15543663257745	90.59167155801333	64.9057412495886	66.72328328765218
SIRPB1	1.4627846463361782	1.7414115556190388	1.7001741782540918	1.8856787713620033	2.0797390694704045	1.8565778097191887	1.1127405955889322	1.116439763642361	1.277272568222389	1.3318891635787176
CSNK1G2	42.34215568388079	48.65157727588785	47.23918255845968	47.381943406218966	50.57363142743775	49.769976671459595	47.01495347803318	51.67432383381553	44.51691049569993	45.60726377040384
TAOK1	16.862646514713113	17.040277734725144	16.383257057820504	17.537558750751966	16.057063029177037	17.435815354001125	21.953009265628303	19.54402580867633	21.04156850912164	21.42631840691888
UTP14A	32.17182929088278	29.541357133939517	31.3497751682638	29.04399449316537	31.09113888899311	30.267592428552497	8.714939329322121	9.707722337443743	17.542620323551137	16.813452913374213
NDUFV2	4.370151086898548	4.486385372400577	4.950580667008362	5.46395602271679	3.5082325337569924	4.206630215950504	11.92461474626513	8.996772737512138	5.094746972108096	5.922557594301133
GIGYF2	14.345427645504799	13.842077187982024	14.068404282903426	14.967971059739419	15.11017319281357	14.940111281564269	13.474696379320644	14.028113396842233	16.217236442140656	15.539123553962183
RPS15	266.00132090045577	286.57785216865733	284.81746265596627	272.3345327044956	300.3072531461206	286.82611506097135	409.19337679072146	451.786252846499	325.1204259396683	323.4420720659276
PSMB8-AS1	3.5625115225746207	3.5352647637709333	3.68079378342953	3.6003750935543746	4.038808489824732	4.086137828921674	3.7150684436331125	4.2918564208083225	4.228298608690459	4.148736875062107
SNORD14A	22.998225272952137	19.32414600589462	19.060914277664818	17.02782325034327	15.355427490177576	15.621968480811574	9.650332552389822	7.203715930925969	21.927615287023173	16.62985835276747
PFKFB3	18.590740456053485	19.53417748218305	19.209320184026932	21.39427394758687	21.604914701899023	21.74209723383962	61.15290309723947	64.83294382278295	56.42584885680271	56.92931601468628
LTBP3	2.350217983043849	2.6350713324022275	2.7817355397477628	3.308843393134956	2.9908553753273064	3.288991530927148	2.5850163789731493	2.982348172645663	2.4655953263048715	1.9143128681929615
PMS2	8.724243319721879	9.229604933542882	9.094810969748128	8.787764663183866	8.858219829849578	8.842920098039528	7.063899421816072	6.8752620062005425	8.554019352213139	8.7345122901341
NMT1	43.40173179136436	43.191034720604236	43.73041217215374	43.7547768694376	45.60472618183104	44.73731038799152	34.70953776594699	36.75195161132387	36.86231528886955	37.151023506172834
CHCHD2	470.61236634451245	466.7868097026293	483.47121741669224	465.7790422291485	492.0295795124681	485.50632220485954	423.6943998409343	417.9349744952794	459.35812995636485	464.6459289826447
AL132822.1	2.95883600002893	3.0931373660364767	3.5712835471693576	3.319263791489916	2.798048063724196	2.191071507554516	3.837559143640397	3.138874043976457	3.871144704759691	4.104395021984048
U4	1.3759621958176491	1.477073212874997	1.1071811463252321	0.3307657974037154	1.2838986195800648	0.9769836448287413	1.6496294961350122	2.173066645829855	3.182527617855323	0.9170034933977098
PARK7	147.49882189254487	138.27356910747199	142.00324486629623	136.6676142138546	141.0192320526512	139.3424007047956	112.7213644362552	107.47231781006347	135.20518173495563	131.1129886157884
GPR155	1.3068244384029626	1.3798623496268383	1.3422413619869982	1.421963111827228	1.2675890209431373	1.373995848539369	1.6187144344126077	1.458605313155021	2.1192217097452124	1.9656046913782592
GTSE1	30.6231816239242	31.32657428492111	31.037287063963454	31.324230669211765	33.80660441620375	32.28418381826386	40.801204877888175	44.22624072019124	36.296604789492434	36.27716388796749
RECQL4	18.83658543274904	22.481284532575103	21.70719738664705	24.271680810279644	23.433786149470844	25.168487933445554	16.962391508923382	19.704571850758267	19.380253525055835	20.58835836753623
RPL13P5	1.7752454835171676	1.682507595750518	2.2006132718586247	2.354808658498287	1.9035270215192615	2.119741983216741	2.979657617010487	3.595080354957736	2.0427489508209065	2.0797581837830017
DNM1	4.3625699820682335	4.802147287831242	4.67139030639937	5.7509859318549035	5.337915638059745	5.557600562614192	10.38827517680155	12.609203146240027	7.419847342262189	7.314671877230877
CCDC74A	8.823687207769064	9.906998858593207	9.49873472299614	10.596617161477099	10.297815499625976	11.087466367204206	15.810784635412489	19.022431098654476	12.682671628122087	13.106969245067914
SMARCC1	119.83038150954145	115.2512716689263	117.43602921239136	115.069485459673	114.39447793408863	113.85734184925546	69.57838131729345	70.98923776228341	98.03427220453048	97.32284065994851
YARS1	64.93492167934663	63.87311813763034	65.10187331132957	50.88588001532179	53.105320591554715	52.0564910993609	36.732188262544156	38.87278581584083	52.403930854964344	53.21314644481143
AC027290.1	1.6630948027961256	1.1685635560911884	1.03234511252698	0.8795363249144251	1.0345464083393086	1.2202202754111036	0.07975481448256051	0.2626537164897655	1.2822167055408842	0.7758531622858723
AC012073.1	14.01065167801687	13.300203217933984	14.263450977117657	12.626267855675854	13.512221843793444	13.978890084198964	9.26710634994835	8.528502084288018	8.84960973881972	10.348876857179592
PHF19	21.823093010270565	22.912839705065252	23.809026485309314	24.59182716510552	24.913327058031197	24.097517058856127	63.814539384759506	67.11811472559202	44.32450190353575	44.72008224106429
CCDC117	42.32392869984506	41.77362500351318	42.75367946343656	41.218391525404364	39.32247217642707	40.058424382726386	27.110520510447287	23.809990824502545	37.39630522504619	37.17845965271348
MXD4	8.73584432080443	9.80245847727308	9.524241870699875	10.512414532456376	10.283639250728216	10.944966610486222	13.192744123181924	14.141637234315407	10.685705312931448	11.644377348591835
PPP1R10	32.79197183676084	33.00950987808829	34.09880905487771	33.13186624253124	32.9669645546351	31.881482138957505	33.60395117112377	36.72607880250486	31.009008288094666	31.60589958386149
BBS10	5.098541533325432	4.517703389215766	4.4449049632000595	4.365635738294413	3.901353372614087	3.9992529777315533	8.990388285914733	5.930255025349019	6.087654425970454	6.2733332107010575
KIF3B	11.56679871478103	11.348891226802472	11.358822029493501	11.955999179322347	11.16441796682907	11.291780803438792	9.618774891983053	9.577517653967734	10.410861682542748	9.98163400359152
ZNF696	5.673027230275227	5.878859779359283	5.713022116930473	5.927901113002031	5.564755094611836	5.950937840898124	3.737483882462696	3.9027026676019005	4.858513072256162	4.384976639438367
ASRGL1	23.210984185168876	23.621399777270987	23.812895344535704	23.475483195557356	24.028699979841175	24.573505808432518	14.420232606919065	14.709842325912575	16.82253254918327	16.595591911654047
HSD17B6	3.0471663411335785	2.9429500865630485	3.0649144403047344	2.663221927296563	2.9549465659095726	2.567720578813174	2.8438444300589083	3.234779104714744	3.213425944242268	2.772613218115834
AC051619.5	2.0485814108680054	1.8747207302295796	1.7417168957317937	2.0162815919046655	1.739197121649634	1.6649771695064601	1.8165331863322018	2.540114037268343	1.2516159034926815	1.7806435482090406
ZNF394	7.074833564162383	6.510710791828172	6.545304321892108	6.749301779285742	6.53240269557409	6.768139010118772	8.237554850164196	8.069277838057083	7.183038690797173	7.013312640822141
POLR3A	17.640091094382353	17.345930353248825	17.397077291160667	18.011999116242976	17.826961468238782	17.90119298814079	12.421335757296914	12.797916024536688	14.802845932066854	14.772582922563556
AL118558.3	1.0444050401989384	1.0774707116919475	0.6517314148764705	0.8787211846689068	1.0364000905043895	1.0064108630464745	1.2521284127289851	1.1781686634017285	1.111967480937402	0.9570533447659834
TMED10	95.86045369916069	91.08681326108018	90.56959648695369	82.65458132094325	79.34674695872495	83.05740028291807	83.78809056681901	72.93470617174938	85.14210172197613	89.73313805506324
AURKB	48.142217975677326	49.36212916276033	49.39291748915637	53.88317274738899	55.35609781884798	52.9908449654479	90.19290072887458	97.52286413665611	61.465419758244074	61.67643741344472
PARP12	13.88572091951827	14.644586849398182	14.628173431630232	14.699698459096103	14.74039712728069	14.163837369269906	13.85099038303948	13.442298227059059	12.859687067580248	13.322389754688999
PLBD2	8.743841653806745	8.976129341852642	9.347583914240536	9.976040170786218	10.02068523600384	10.176283686364798	6.580047096511464	7.058040570161392	8.824250902818822	8.348716263005157
KIAA2026	8.306830617561275	8.532405102005125	8.467420620443399	8.47767963719837	8.396486030306242	8.664821956796409	13.831849708680261	11.99026145759425	10.174626696385031	10.134015575303955
AC005586.2	2.009899037775399	2.1141992876122613	2.3615216031166284	1.8257351091031067	2.2331693700197723	2.5342638397181734	1.4628501007489598	1.8134098305107607	1.9838493890111297	2.406336313301183
CACNB1	2.8682790374329907	3.371227094049474	3.3190403919229636	3.6053035714936064	3.4997605739834134	3.7327106852160656	4.392464854290469	5.093278474146425	3.710150885321917	3.7014643883250398
FRS2	6.387234382624435	6.2676122731609425	5.997542753740077	5.86943907492893	5.7178230492904305	5.900093047815754	5.696620549107689	5.037892840582214	5.416083364204694	5.270998603015496
ZNF490	3.5242859946763585	3.194609407270901	3.3175814519940388	3.6019518060591733	3.497719880453877	3.3966496708842073	1.990736577604973	2.023463743968124	2.3165549752758294	2.413045599859973
AL353807.5	5.717588967779205	5.80259716560504	5.453240896237303	4.887399625974041	5.395637487051726	6.27977771705845	4.1391418413745065	4.26328404702124	3.7133701911274577	3.5898064675514596
MIR659	1.3798935163771282	1.0997481466769294	1.1103445210290186	1.9349799148117353	1.6690682054540844	1.1430708644496272	1.5440532083823715	0.988745323852584	0.0	1.6093411309129806
MYO18A	11.754597324756462	13.16823562910226	13.036621102754307	13.834564162745231	13.892754468336289	14.305545596419725	21.529745121884897	25.056489284694972	18.661676907301967	18.703436632032616
RASSF1	11.331649831090493	12.522790962853803	12.415017217330934	12.267396935651098	12.558522905115682	12.18905662900169	17.50176816297494	18.012718209159075	13.43613722936298	13.599974200959615
AL592183.1	14.219332830051052	14.612628984263349	14.128039604491097	14.87645848484291	12.562878965783428	14.39081151032013	43.68591402748511	39.944703559635876	26.358515028527552	24.98372320167329
SLC2A9	1.1314069444624728	1.3074181579541821	1.0550400046559256	1.4323299599296064	1.1971247818429294	1.1124137914567256	0.46144118871197315	0.4091359960769313	0.7608801661079393	0.7830893625515271
AC104563.1	1.834964782416394	1.2535123252396614	2.3624351511255712	2.212875966407038	2.0419451449704225	1.4187049736076935	3.6958720413407824	4.320125845100576	2.4207523901771872	1.7477330544046112
NUTM2B-AS1	2.7648635034491136	2.9951659455829436	2.903147545457557	3.035561711056644	2.999980692499261	2.785963018728234	2.231583930128247	2.5462368082394757	2.3320137333831474	2.512723309116094
ANTKMT	6.3429268991238095	7.892617185522448	8.045497567361314	7.241828744046292	7.721667854413912	7.830645601656699	5.8153842664460615	6.316844383874329	9.275765548126369	8.797604244710147
RETREG3	21.71777455276608	22.125222673392205	23.068618393034804	22.90822208135754	22.523771709658757	23.436304700533857	26.069155759745755	24.368829074602473	21.848140308356992	21.56972235595389
KPNA3	36.207769632712655	35.64115770749013	34.53937638444918	33.29155400566661	31.768432257292808	33.06205678123488	21.056102196261257	18.94253239376508	25.909483486717942	26.924000129516866
TLE5	106.16132515275677	115.80993879003846	117.20114866390091	118.56923350932507	124.87423852351189	120.21912064512982	120.04848631451823	131.1366736356713	112.17680807212038	113.15116590106209
BIN3	7.721610881556792	8.023875941801583	8.0952953376779	8.372872130684382	8.826668860272644	8.949649286997639	6.119854246096192	6.438671137295814	7.250913438618828	6.636458271806107
BLOC1S3	5.576687971301554	5.5824779019133475	5.12322182356875	5.394672624660597	5.35066379022961	5.214712195621429	7.234923272389089	7.853926151425669	5.056503271008711	4.6658953131702
